"Source","File","Variable","Description"
"DHS2011","BR61","m1b","na - month of last tetanus injection before pregnancy"
"DHS2011","BR61","m1c","na - year of last tetanus injection before pregnancy"
"DHS2011","BR61","m1d","years ago received last tetanus injection before pregnancy"
"DHS2011","BR61","m1e","last tetanus injection before pregnancy (cmc)"
"DHS2011","BR61","m2a","prenatal: doctor"
"DHS2011","BR61","m2b","prenatal: nurse/midwife/paramedic"
"DHS2011","BR61","m2c","prenatal: family welfare visitor"
"DHS2011","BR61","m2d","prenatal: skilled birth attendant"
"DHS2011","BR61","m2e","prenatal: medical assistant/sub-assistant community medical officer (ma/sacmo)"
"DHS2011","BR61","m2f","prenatal: health assistant"
"DHS2011","BR61","m2g","prenatal: traditional birth attendant"
"DHS2011","BR61","m2h","prenatal: unqualified doctor"
"DHS2011","BR61","m2i","prenatal: untrained traditional birth attendant"
"DHS2011","BR61","m2j","prenatal: cs other person"
"DHS2011","BR61","m2k","prenatal: other"
"DHS2011","BR61","m2l","prenatal: family welfare assistant"
"DHS2011","BR61","m2m","prenatal: ngo worker"
"DHS2011","BR61","m2n","prenatal: no one"
"DHS2011","BR61","m3a","assistance: doctor"
"DHS2011","BR61","m3b","assistance: nurse/midwife/paramedic"
"DHS2011","BR61","m3c","assistance: family welfare visitor"
"DHS2011","BR61","m3d","assistance: skilled birth attendant"
"DHS2011","BR61","m3e","assistance: medical assistant/sub-assistant community medical officer (ma/sacmo)"
"DHS2011","BR61","m3f","assistance: health assistant"
"DHS2011","BR61","m3g","assistance: traditional birth attendant"
"DHS2011","BR61","m3h","assistance: unqualified doctor"
"DHS2011","BR61","m3i","assistance: untrained traditional birth attendant"
"DHS2011","BR61","m3j","assistance: relatives"
"DHS2011","BR61","m3k","assistance: other"
"DHS2011","BR61","m3l","assistance: family welfare assistant"
"DHS2011","BR61","m3m","assistance: ngo worker"
"DHS2011","BR61","m3n","assistance: no one"
"DHS2011","BR61","m4","duration of breastfeeding"
"DHS2011","BR61","m5","months of breastfeeding"
"DHS2011","BR61","m6","duration of amenorrhea"
"DHS2011","BR61","m7","months of amenorrhea"
"DHS2011","BR61","m8","duration of abstinence"
"DHS2011","BR61","m9","months of abstinence"
"DHS2011","BR61","m10","wanted pregnancy when became pregnant"
"DHS2011","BR61","m11","desired time would have waited"
"DHS2011","BR61","m13","na - timing of 1st antenatal check (months)"
"DHS2011","BR61","m14","number of antenatal visits during pregnancy"
"DHS2011","BR61","m15","place of delivery"
"DHS2011","BR61","m17","delivery by caesarean section"
"DHS2011","BR61","m18","size of child at birth"
"DHS2011","BR61","m19","na - birth weight in kilograms (3 decimals)"
"DHS2011","BR61","m19a","na - weight at birth/recall"
"DHS2011","BR61","m27","flag for breastfeeding"
"DHS2011","BR61","m28","flag for amenorrhea"
"DHS2011","BR61","m29","flag for abstinence"
"DHS2011","BR61","m34","when child put to breast"
"DHS2011","BR61","m35","na - number of times breastfed during previous night"
"DHS2011","BR61","m36","na - number of times breastfed during previous day"
"DHS2011","BR61","m38","drank from bottle with nipple yesterday/last night"
"DHS2011","BR61","m39a","did eat any solid, semi-solid or soft foods yesterday"
"DHS2011","BR61","m39","number of times ate solid, semi-solid or soft food yesterday"
"DHS2011","BR61","m42a","na - during pregnancy: weighed"
"DHS2011","BR61","m42b","na - during pregnancy: height measured"
"DHS2011","BR61","m42c","na - during pregnancy: blood pressure taken"
"DHS2011","BR61","m42d","na - during pregnancy: urine sample taken"
"DHS2011","BR61","m42e","na - during pregnancy: blood sample taken"
"DHS2011","BR61","m43","told about pregnancy complications"
"DHS2011","BR61","m44","na - told where to go for pregnancy complications"
"DHS2011","BR61","m45","na - during pregnancy, given or bought iron tablets/syrup"
"DHS2011","BR61","m46","na - days tablets or syrup taken"
"DHS2011","BR61","m47","na - during pregnancy, had difficulty with daylight vision"
"DHS2011","BR61","m48","na - during pregnancy, had difficulty with night blindness"
"DHS2011","BR61","m49a","na - during pregnancy took: sp/fansidar for malaria"
"DHS2011","BR61","m49b","na - during pregnancy took: chloroquine for malaria"
"DHS2011","BR61","m49c","na - during pregnancy took: drug for malaria"
"DHS2011","BR61","m49d","na - during pregnancy took: drug for malaria"
"DHS2011","BR61","m49e","na - during pregnancy took: drug for malaria"
"DHS2011","BR61","m49f","na - during pregnancy took: drug for malaria"
"DHS2011","BR61","m49g","na - during pregnancy took: drug for malaria"
"DHS2011","BR61","m49x","na - during pregnancy took: other drug for malaria"
"DHS2011","BR61","m49z","na - during pregnancy took: don't know"
"DHS2011","BR61","m49y","na - during pregnancy took: no drug for malaria"
"DHS2011","BR61","m50","respondent's check up after delivery"
"DHS2011","BR61","m51","respondent's checkup after deliver timing"
"DHS2011","BR61","m52","respondent's health professional checked up after delivery"
"DHS2011","BR61","m54","received vitamin a dose in first 2 months after delivery"
"DHS2011","BR61","m55a","first 3 days, given milk (other than breast milk)"
"DHS2011","BR61","m55b","first 3 days, given plain water"
"DHS2011","BR61","m55c","first 3 days, given sugar/glucose water"
"DHS2011","BR61","m55d","first 3 days, given gripe water"
"DHS2011","BR61","m55e","first 3 days, given sugar/salt solution"
"DHS2011","BR61","m55f","first 3 days, given fruit juice"
"DHS2011","BR61","m55g","first 3 days, given infant formula"
"DHS2011","BR61","m55h","first 3 days, given tea/infusions"
"DHS2011","BR61","m55i","first 3 days, given honey"
"DHS2011","BR61","m55j","first 3 days, given coffee"
"DHS2011","BR61","m55k","first 3 days, given mustard oil"
"DHS2011","BR61","m55l","na - first 3 days, given country specific"
"DHS2011","BR61","m55m","na - first 3 days, given country specific"
"DHS2011","BR61","m55n","na - first 3 days, given country specific"
"DHS2011","BR61","m55o","na - first 3 days, given country specific"
"DHS2011","BR61","m55x","first 3 days, given other"
"DHS2011","BR61","m55z","first 3 days, given nothing"
"DHS2011","BR61","m57a","antenatal care: respondent's home"
"DHS2011","BR61","m57b","na - antenatal care: other home"
"DHS2011","BR61","m57c","na - antenatal care: home"
"DHS2011","BR61","m57d","na - antenatal care: home"
"DHS2011","BR61","m57e","antenatal care: hosp/medical college"
"DHS2011","BR61","m57f","antenatal care: specialized medical college"
"DHS2011","BR61","m57g","antenatal care: district hospital"
"DHS2011","BR61","m57h","antenatal care: maternal and child welfare center (mcwc)"
"DHS2011","BR61","m57i","antenatal care: upazila health complex"
"DHS2011","BR61","m57j","antenatal care: health & family welfare center"
"DHS2011","BR61","m57k","antenatal care: satellite clinic/epi outreach"
"DHS2011","BR61","m57l","antenatal care: community clinic"
"DHS2011","BR61","m57m","antenatal care: private hospital/clinic"
"DHS2011","BR61","m57n","antenatal care: qualified doctor"
"DHS2011","BR61","m57o","antenatal care: traditional doctor"
"DHS2011","BR61","m57p","antenatal care: pharmacy"
"DHS2011","BR61","m57q","antenatal care: private medical college hospital"
"DHS2011","BR61","m57r","antenatal care: ngo static clinic"
"DHS2011","BR61","m57s","antenatal care: ngo satellite clinic"
"DHS2011","BR61","m57t","antenatal care: other ngo"
"DHS2011","BR61","m57u","na - antenatal care: other"
"DHS2011","BR61","m57v","na - antenatal care: other"
"DHS2011","BR61","m57x","antenatal care: other"
"DHS2011","BR61","m60","na - drugs for intestinal parasites during pregnancy"
"DHS2011","BR61","m61","time spent at place of delivery"
"DHS2011","BR61","m62","respondent's health checked before discharge"
"DHS2011","BR61","m65a","na - reason didn't deliver at health facility: cost too much"
"DHS2011","BR61","m65b","na - reason didn't deliver at health facility: facility not open"
"DHS2011","BR61","m65c","na - reason didn't deliver at health facility: too far/no transport"
"DHS2011","BR61","m65d","na - reason didn't deliver at health facility: don't trust facility/poor service"
"DHS2011","BR61","m65e","na - reason didn't deliver at health facility: no female provider"
"DHS2011","BR61","m65f","na - reason didn't deliver at health facility: husband/family didn't allow"
"DHS2011","BR61","m65g","na - reason didn't deliver at health facility: not necessary"
"DHS2011","BR61","m65h","na - reason didn't deliver at health facility: not customary"
"DHS2011","BR61","m65i","na - reason didn't deliver at health facility: cs"
"DHS2011","BR61","m65j","na - reason didn't deliver at health facility: cs"
"DHS2011","BR61","m65k","na - reason didn't deliver at health facility: cs"
"DHS2011","BR61","m65l","na - reason didn't deliver at health facility: cs"
"DHS2011","BR61","m65x","na - reason didn't deliver at health facility: other"
"DHS2011","BR61","m66","respondent's health checked after discharge/delivery at home"
"DHS2011","BR61","m70","baby postnatal check within 2 months"
"DHS2011","BR61","m71","time after delivery postnatal check took place"
"DHS2011","BR61","m72","person who performed postnatal checkup"
"DHS2011","BR61","m73","place baby was first checked"
"DHS2011","BR61","hidx","index to birth history"
"DHS2011","BR61","h1","has health card"
"DHS2011","BR61","h2","received bcg"
"DHS2011","BR61","h2d","bcg day"
"DHS2011","BR61","h2m","bcg month"
"DHS2011","BR61","h2y","bcg year"
"DHS2011","BR61","h3","received dpt 1"
"DHS2011","BR61","h3d","dpt 1 day"
"DHS2011","BR61","h3m","dpt 1 month"
"DHS2011","BR61","h3y","dpt 1 year"
"DHS2011","BR61","h4","received polio 1"
"DHS2011","BR61","h4d","polio 1 day"
"DHS2011","BR61","h4m","polio 1 month"
"DHS2011","BR61","h4y","polio 1 year"
"DHS2011","BR61","h5","received dpt 2"
"DHS2011","BR61","h5d","dpt 2 day"
"DHS2011","BR61","h5m","dpt 2 month"
"DHS2011","BR61","h5y","dpt 2 year"
"DHS2011","BR61","h6","received polio 2"
"DHS2011","BR61","h6d","polio 2 day"
"DHS2011","BR61","h6m","polio 2 month"
"DHS2011","BR61","h6y","polio 2 year"
"DHS2011","BR61","h7","received dpt 3"
"DHS2011","BR61","h7d","dpt 3 day"
"DHS2011","BR61","h7m","dpt 3 month"
"DHS2011","BR61","h7y","dpt 3 year"
"DHS2011","BR61","h8","received polio 3"
"DHS2011","BR61","h8d","polio 3 day"
"DHS2011","BR61","h8m","polio 3 month"
"DHS2011","BR61","h8y","polio 3 year"
"DHS2011","BR61","h9","received measles"
"DHS2011","BR61","h9d","measles day"
"DHS2011","BR61","h9m","measles month"
"DHS2011","BR61","h9y","measles year"
"DHS2011","BR61","h0","received polio 0"
"DHS2011","BR61","h0d","polio 0 day"
"DHS2011","BR61","h0m","polio 0 month"
"DHS2011","BR61","h0y","polio 0 year"
"DHS2011","BR61","h10","ever had vaccination"
"DHS2011","BR61","h11","had diarrhea recently"
"DHS2011","BR61","h11b","blood in the stools"
"DHS2011","BR61","h12a","diarrhea: government hospital"
"DHS2011","BR61","h12b","diarrhea: specialized government hospital"
"DHS2011","BR61","h12c","diarrhea: district hospital"
"DHS2011","BR61","h12d","diarrhea: maternal and child welfare center"
"DHS2011","BR61","h12e","diarrhea: diarrhea: upazila health complex"
"DHS2011","BR61","h12f","diarrhea: health and family welfare center (h & fwc)"
"DHS2011","BR61","h12g","diarrhea: satellite clinic (epi outreach)"
"DHS2011","BR61","h12h","diarrhea: community clinic"
"DHS2011","BR61","h12i","diarrhea: family welfare assistant"
"DHS2011","BR61","h12j","diarrhea: private hospital/clinic"
"DHS2011","BR61","h12k","diarrhea: private pharmacy"
"DHS2011","BR61","h12l","diarrhea: private doctor"
"DHS2011","BR61","h12m","diarrhea: unqualified doctor"
"DHS2011","BR61","h12n","diarrhea: private medical college hospital"
"DHS2011","BR61","h12o","diarrhea: homeopathic doctor"
"DHS2011","BR61","h12p","diarrhea: other private doctor"
"DHS2011","BR61","h12q","na - diarrhea: private medical"
"DHS2011","BR61","h12r","na - diarrhea: cs private medical"
"DHS2011","BR61","h12s","diarrhea: ngo static clinic"
"DHS2011","BR61","h12t","diarrhea: ngo satellite clinic"
"DHS2011","BR61","h12u","diarrhea: ngo field worker"
"DHS2011","BR61","h12v","diarrhea: other ngo"
"DHS2011","BR61","h12w","na - diarrhea: other"
"DHS2011","BR61","h12x","diarrhea: other"
"DHS2011","BR61","h12y","diarrhea: no treatment"
"DHS2011","BR61","h12z","diarrhea: medical treatment"
"DHS2011","BR61","h13","given oral rehydration"
"DHS2011","BR61","h13b","na - given pre-packaged ors liquid"
"DHS2011","BR61","h14","given recommended home solution"
"DHS2011","BR61","h15","na - given antibiotic pills or syrups"
"DHS2011","BR61","h15a","na - given antimotility"
"DHS2011","BR61","h15b","na - given antibiotic injection"
"DHS2011","BR61","h15c","na - given intravenous (iv)"
"DHS2011","BR61","h15d","na - given home remedy, herbal medicine"
"DHS2011","BR61","h15e","na - given zinc"
"DHS2011","BR61","h15f","na - given other (not antibiotic, antimotility, zinc)"
"DHS2011","BR61","h15g","na - given unknown pill or syrup"
"DHS2011","BR61","h15h","na - given non-antibiotic injection"
