"DataId","Indicator","SurveyId","IsPreferred","Value","SDRID","Precision","RegionId","SurveyYearLabel","SurveyType","SurveyYear","IndicatorOrder","DHS_CountryCode","CILow","CountryName","IndicatorType","CharacteristicId","CharacteristicCategory","IndicatorId","CharacteristicOrder","CharacteristicLabel","ByVariableLabel","DenominatorUnweighted","DenominatorWeighted","CIHigh","IsTotal","ByVariableId"
"333292","Percentage of women currently pregnant","BD2011DHS","1","3.8","FEFRTYWPRG","1","BDDHS2011360006","2011","DHS","2011","11803020","BD","","Bangladesh","I","360006","Region","FE_FRTY_W_PRG","1360006","Khulna","","3026","2445","","0","0"
"3377442","Percentage of women currently pregnant","BD2011DHS","1","4.9","FEFRTYWPRG","1","BDDHS2011360007","2011","DHS","2011","11803020","BD","","Bangladesh","I","360007","Region","FE_FRTY_W_PRG","1360007","Rajshahi/Rangpur","","5641","5256","","0","0"
"335079","Percentage of women currently pregnant","BD2011DHS","1","5","FEFRTYWPRG","1","BDDHS2011360008","2011","DHS","2011","11803020","BD","","Bangladesh","I","360008","Region","FE_FRTY_W_PRG","1360008","..Rangpur","","2756","2294","","0","0"
"1665139","Percentage of women currently pregnant","BD2011DHS","1","4.8","FEFRTYWPRG","1","BDDHS2011360009","2011","DHS","2011","11803020","BD","","Bangladesh","I","360009","Region","FE_FRTY_W_PRG","1360009","..Rajshahi","","2885","2962","","0","0"
"330992","Number of women age 15-49","BD2011DHS","1","1175","FEFRTYWNPG","0","BDDHS2011360001","2011","DHS","2011","11803030","BD","","Bangladesh","D","360001","Region","FE_FRTY_W_NPG","1360001","Barisal","","2393","","","0","0"
"335080","Number of women age 15-49","BD2011DHS","1","5219","FEFRTYWNPG","0","BDDHS2011360002","2011","DHS","2011","11803030","BD","","Bangladesh","D","360002","Region","FE_FRTY_W_NPG","1360002","Chittagong/Sylhet","","6234","","","0","0"
"328589","Number of women age 15-49","BD2011DHS","1","3946","FEFRTYWNPG","0","BDDHS2011360003","2011","DHS","2011","11803030","BD","","Bangladesh","D","360003","Region","FE_FRTY_W_NPG","1360003","..Chittagong","","3503","","","0","0"
"330966","Number of women age 15-49","BD2011DHS","1","1274","FEFRTYWNPG","0","BDDHS2011360004","2011","DHS","2011","11803030","BD","","Bangladesh","D","360004","Region","FE_FRTY_W_NPG","1360004","..Sylhet","","2731","","","0","0"
"3635965","Number of women age 15-49","BD2011DHS","1","6702","FEFRTYWNPG","0","BDDHS2011360005","2011","DHS","2011","11803030","BD","","Bangladesh","D","360005","Region","FE_FRTY_W_NPG","1360005","Dhaka","","3570","","","0","0"
"2239132","Number of women age 15-49","BD2011DHS","1","2445","FEFRTYWNPG","0","BDDHS2011360006","2011","DHS","2011","11803030","BD","","Bangladesh","D","360006","Region","FE_FRTY_W_NPG","1360006","Khulna","","3026","","","0","0"
"3457308","Number of women age 15-49","BD2011DHS","1","5256","FEFRTYWNPG","0","BDDHS2011360007","2011","DHS","2011","11803030","BD","","Bangladesh","D","360007","Region","FE_FRTY_W_NPG","1360007","Rajshahi/Rangpur","","5641","","","0","0"
"335078","Number of women age 15-49","BD2011DHS","1","2294","FEFRTYWNPG","0","BDDHS2011360008","2011","DHS","2011","11803030","BD","","Bangladesh","D","360008","Region","FE_FRTY_W_NPG","1360008","..Rangpur","","2756","","","0","0"
"333322","Number of women age 15-49","BD2011DHS","1","2962","FEFRTYWNPG","0","BDDHS2011360009","2011","DHS","2011","11803030","BD","","Bangladesh","D","360009","Region","FE_FRTY_W_NPG","1360009","..Rajshahi","","2885","","","0","0"
"330999","Number of women age 15-49 (unweighted)","BD2011DHS","1","2393","FEFRTYWUPG","0","BDDHS2011360001","2011","DHS","2011","11803040","BD","","Bangladesh","U","360001","Region","FE_FRTY_W_UPG","1360001","Barisal","","","1175","","0","0"
"1728221","Number of women age 15-49 (unweighted)","BD2011DHS","1","6234","FEFRTYWUPG","0","BDDHS2011360002","2011","DHS","2011","11803040","BD","","Bangladesh","U","360002","Region","FE_FRTY_W_UPG","1360002","Chittagong/Sylhet","","","5219","","0","0"
"328592","Number of women age 15-49 (unweighted)","BD2011DHS","1","3503","FEFRTYWUPG","0","BDDHS2011360003","2011","DHS","2011","11803040","BD","","Bangladesh","U","360003","Region","FE_FRTY_W_UPG","1360003","..Chittagong","","","3946","","0","0"
"330994","Number of women age 15-49 (unweighted)","BD2011DHS","1","2731","FEFRTYWUPG","0","BDDHS2011360004","2011","DHS","2011","11803040","BD","","Bangladesh","U","360004","Region","FE_FRTY_W_UPG","1360004","..Sylhet","","","1274","","0","0"
"1480419","Number of women age 15-49 (unweighted)","BD2011DHS","1","3570","FEFRTYWUPG","0","BDDHS2011360005","2011","DHS","2011","11803040","BD","","Bangladesh","U","360005","Region","FE_FRTY_W_UPG","1360005","Dhaka","","","6702","","0","0"
"333319","Number of women age 15-49 (unweighted)","BD2011DHS","1","3026","FEFRTYWUPG","0","BDDHS2011360006","2011","DHS","2011","11803040","BD","","Bangladesh","U","360006","Region","FE_FRTY_W_UPG","1360006","Khulna","","","2445","","0","0"
"1970891","Number of women age 15-49 (unweighted)","BD2011DHS","1","5641","FEFRTYWUPG","0","BDDHS2011360007","2011","DHS","2011","11803040","BD","","Bangladesh","U","360007","Region","FE_FRTY_W_UPG","1360007","Rajshahi/Rangpur","","","5256","","0","0"
"335088","Number of women age 15-49 (unweighted)","BD2011DHS","1","2756","FEFRTYWUPG","0","BDDHS2011360008","2011","DHS","2011","11803040","BD","","Bangladesh","U","360008","Region","FE_FRTY_W_UPG","1360008","..Rangpur","","","2294","","0","0"
"1665133","Number of women age 15-49 (unweighted)","BD2011DHS","1","2885","FEFRTYWUPG","0","BDDHS2011360009","2011","DHS","2011","11803040","BD","","Bangladesh","U","360009","Region","FE_FRTY_W_UPG","1360009","..Rajshahi","","","2962","","0","0"
"2468806","Completed fertility of women age 40-49","BD2011DHS","1","4.5","FEFRTYWMNC","1","BDDHS2011360001","2011","DHS","2011","11803050","BD","","Bangladesh","I","360001","Region","FE_FRTY_W_MNC","1360001","Barisal","","459","222","","0","0"
"335038","Completed fertility of women age 40-49","BD2011DHS","1","4.9","FEFRTYWMNC","1","BDDHS2011360002","2011","DHS","2011","11803050","BD","","Bangladesh","I","360002","Region","FE_FRTY_W_MNC","1360002","Chittagong/Sylhet","","1046","877","","0","0"
"1998546","Completed fertility of women age 40-49","BD2011DHS","1","4.9","FEFRTYWMNC","1","BDDHS2011360003","2011","DHS","2011","11803050","BD","","Bangladesh","I","360003","Region","FE_FRTY_W_MNC","1360003","..Chittagong","","580","660","","0","0"
"2336851","Completed fertility of women age 40-49","BD2011DHS","1","4.9","FEFRTYWMNC","1","BDDHS2011360004","2011","DHS","2011","11803050","BD","","Bangladesh","I","360004","Region","FE_FRTY_W_MNC","1360004","..Sylhet","","466","217","","0","0"
"2644143","Completed fertility of women age 40-49","BD2011DHS","1","4.1","FEFRTYWMNC","1","BDDHS2011360005","2011","DHS","2011","11803050","BD","","Bangladesh","I","360005","Region","FE_FRTY_W_MNC","1360005","Dhaka","","705","1316","","0","0"
"2607751","Completed fertility of women age 40-49","BD2011DHS","1","3.6","FEFRTYWMNC","1","BDDHS2011360006","2011","DHS","2011","11803050","BD","","Bangladesh","I","360006","Region","FE_FRTY_W_MNC","1360006","Khulna","","635","515","","0","0"
"330965","Completed fertility of women age 40-49","BD2011DHS","1","3.8","FEFRTYWMNC","1","BDDHS2011360007","2011","DHS","2011","11803050","BD","","Bangladesh","I","360007","Region","FE_FRTY_W_MNC","1360007","Rajshahi/Rangpur","","1171","1052","","0","0"
"3178843","Completed fertility of women age 40-49","BD2011DHS","1","4","FEFRTYWMNC","1","BDDHS2011360008","2011","DHS","2011","11803050","BD","","Bangladesh","I","360008","Region","FE_FRTY_W_MNC","1360008","..Rangpur","","560","455","","0","0"
"2773402","Completed fertility of women age 40-49","BD2011DHS","1","3.7","FEFRTYWMNC","1","BDDHS2011360009","2011","DHS","2011","11803050","BD","","Bangladesh","I","360009","Region","FE_FRTY_W_MNC","1360009","..Rajshahi","","610","597","","0","0"
"2555397","Number of women age 40-49","BD2011DHS","1","222","FEFRTYWN49","0","BDDHS2011360001","2011","DHS","2011","11803060","BD","","Bangladesh","D","360001","Region","FE_FRTY_W_N49","1360001","Barisal","","459","","","0","0"
"335036","Number of women age 40-49","BD2011DHS","1","877","FEFRTYWN49","0","BDDHS2011360002","2011","DHS","2011","11803060","BD","","Bangladesh","D","360002","Region","FE_FRTY_W_N49","1360002","Chittagong/Sylhet","","1046","","","0","0"
"328574","Number of women age 40-49","BD2011DHS","1","660","FEFRTYWN49","0","BDDHS2011360003","2011","DHS","2011","11803060","BD","","Bangladesh","D","360003","Region","FE_FRTY_W_N49","1360003","..Chittagong","","580","","","0","0"
"330954","Number of women age 40-49","BD2011DHS","1","217","FEFRTYWN49","0","BDDHS2011360004","2011","DHS","2011","11803060","BD","","Bangladesh","D","360004","Region","FE_FRTY_W_N49","1360004","..Sylhet","","466","","","0","0"
"2745539","Number of women age 40-49","BD2011DHS","1","1316","FEFRTYWN49","0","BDDHS2011360005","2011","DHS","2011","11803060","BD","","Bangladesh","D","360005","Region","FE_FRTY_W_N49","1360005","Dhaka","","705","","","0","0"
"2606644","Number of women age 40-49","BD2011DHS","1","515","FEFRTYWN49","0","BDDHS2011360006","2011","DHS","2011","11803060","BD","","Bangladesh","D","360006","Region","FE_FRTY_W_N49","1360006","Khulna","","635","","","0","0"
"330985","Number of women age 40-49","BD2011DHS","1","1052","FEFRTYWN49","0","BDDHS2011360007","2011","DHS","2011","11803060","BD","","Bangladesh","D","360007","Region","FE_FRTY_W_N49","1360007","Rajshahi/Rangpur","","1171","","","0","0"
"3274772","Number of women age 40-49","BD2011DHS","1","455","FEFRTYWN49","0","BDDHS2011360008","2011","DHS","2011","11803060","BD","","Bangladesh","D","360008","Region","FE_FRTY_W_N49","1360008","..Rangpur","","560","","","0","0"
"2879205","Number of women age 40-49","BD2011DHS","1","597","FEFRTYWN49","0","BDDHS2011360009","2011","DHS","2011","11803060","BD","","Bangladesh","D","360009","Region","FE_FRTY_W_N49","1360009","..Rajshahi","","610","","","0","0"
"2143746","Number of women age 40-49 (unweighted)","BD2011DHS","1","459","FEFRTYWU49","0","BDDHS2011360001","2011","DHS","2011","11803070","BD","","Bangladesh","U","360001","Region","FE_FRTY_W_U49","1360001","Barisal","","","222","","0","0"
"335046","Number of women age 40-49 (unweighted)","BD2011DHS","1","1046","FEFRTYWU49","0","BDDHS2011360002","2011","DHS","2011","11803070","BD","","Bangladesh","U","360002","Region","FE_FRTY_W_U49","1360002","Chittagong/Sylhet","","","877","","0","0"
"1998542","Number of women age 40-49 (unweighted)","BD2011DHS","1","580","FEFRTYWU49","0","BDDHS2011360003","2011","DHS","2011","11803070","BD","","Bangladesh","U","360003","Region","FE_FRTY_W_U49","1360003","..Chittagong","","","660","","0","0"
"2336869","Number of women age 40-49 (unweighted)","BD2011DHS","1","466","FEFRTYWU49","0","BDDHS2011360004","2011","DHS","2011","11803070","BD","","Bangladesh","U","360004","Region","FE_FRTY_W_U49","1360004","..Sylhet","","","217","","0","0"
"1911473","Number of women age 40-49 (unweighted)","BD2011DHS","1","705","FEFRTYWU49","0","BDDHS2011360005","2011","DHS","2011","11803070","BD","","Bangladesh","U","360005","Region","FE_FRTY_W_U49","1360005","Dhaka","","","1316","","0","0"
"2224620","Number of women age 40-49 (unweighted)","BD2011DHS","1","635","FEFRTYWU49","0","BDDHS2011360006","2011","DHS","2011","11803070","BD","","Bangladesh","U","360006","Region","FE_FRTY_W_U49","1360006","Khulna","","","515","","0","0"
"330998","Number of women age 40-49 (unweighted)","BD2011DHS","1","1171","FEFRTYWU49","0","BDDHS2011360007","2011","DHS","2011","11803070","BD","","Bangladesh","U","360007","Region","FE_FRTY_W_U49","1360007","Rajshahi/Rangpur","","","1052","","0","0"
"2237873","Number of women age 40-49 (unweighted)","BD2011DHS","1","560","FEFRTYWU49","0","BDDHS2011360008","2011","DHS","2011","11803070","BD","","Bangladesh","U","360008","Region","FE_FRTY_W_U49","1360008","..Rangpur","","","455","","0","0"
"2230152","Number of women age 40-49 (unweighted)","BD2011DHS","1","610","FEFRTYWU49","0","BDDHS2011360009","2011","DHS","2011","11803070","BD","","Bangladesh","U","360009","Region","FE_FRTY_W_U49","1360009","..Rajshahi","","","597","","0","0"
"331649","Previous birth interval: 7-17 months","BD2011DHS","1","4.4","FEBINTCI07","1","BDDHS2011360001","2011","DHS","2011","11936010","BD","","Bangladesh","I","360001","Region","FE_BINT_C_I07","1360001","Barisal","","600","303","","0","0"
"3461185","Previous birth interval: 7-17 months","BD2011DHS","1","6","FEBINTCI07","1","BDDHS2011360002","2011","DHS","2011","11936010","BD","","Bangladesh","I","360002","Region","FE_BINT_C_I07","1360002","Chittagong/Sylhet","","2193","1853","","0","0"
"336746","Previous birth interval: 7-17 months","BD2011DHS","1","5.4","FEBINTCI07","1","BDDHS2011360003","2011","DHS","2011","11936010","BD","","Bangladesh","I","360003","Region","FE_BINT_C_I07","1360003","..Chittagong","","1157","1348","","0","0"
"331637","Previous birth interval: 7-17 months","BD2011DHS","1","7.7","FEBINTCI07","1","BDDHS2011360004","2011","DHS","2011","11936010","BD","","Bangladesh","I","360004","Region","FE_BINT_C_I07","1360004","..Sylhet","","1036","505","","0","0"
"1561376","Previous birth interval: 7-17 months","BD2011DHS","1","4.8","FEBINTCI07","1","BDDHS2011360005","2011","DHS","2011","11936010","BD","","Bangladesh","I","360005","Region","FE_BINT_C_I07","1360005","Dhaka","","901","1715","","0","0"
"2031632","Previous birth interval: 7-17 months","BD2011DHS","1","3.8","FEBINTCI07","1","BDDHS2011360006","2011","DHS","2011","11936010","BD","","Bangladesh","I","360006","Region","FE_BINT_C_I07","1360006","Khulna","","546","443","","0","0"
"2451538","Previous birth interval: 7-17 months","BD2011DHS","1","3.8","FEBINTCI07","1","BDDHS2011360007","2011","DHS","2011","11936010","BD","","Bangladesh","I","360007","Region","FE_BINT_C_I07","1360007","Rajshahi/Rangpur","","1367","1340","","0","0"
"335925","Previous birth interval: 7-17 months","BD2011DHS","1","3.7","FEBINTCI07","1","BDDHS2011360008","2011","DHS","2011","11936010","BD","","Bangladesh","I","360008","Region","FE_BINT_C_I07","1360008","..Rangpur","","685","587","","0","0"
"2998592","Previous birth interval: 7-17 months","BD2011DHS","1","3.9","FEBINTCI07","1","BDDHS2011360009","2011","DHS","2011","11936010","BD","","Bangladesh","I","360009","Region","FE_BINT_C_I07","1360009","..Rajshahi","","682","753","","0","0"
"331645","Previous birth interval: 18-23 months","BD2011DHS","1","5.3","FEBINTCI18","1","BDDHS2011360001","2011","DHS","2011","11936020","BD","","Bangladesh","I","360001","Region","FE_BINT_C_I18","1360001","Barisal","","600","303","","0","0"
"3461184","Previous birth interval: 18-23 months","BD2011DHS","1","9.3","FEBINTCI18","1","BDDHS2011360002","2011","DHS","2011","11936020","BD","","Bangladesh","I","360002","Region","FE_BINT_C_I18","1360002","Chittagong/Sylhet","","2193","1853","","0","0"
"336745","Previous birth interval: 18-23 months","BD2011DHS","1","8.7","FEBINTCI18","1","BDDHS2011360003","2011","DHS","2011","11936020","BD","","Bangladesh","I","360003","Region","FE_BINT_C_I18","1360003","..Chittagong","","1157","1348","","0","0"
"331636","Previous birth interval: 18-23 months","BD2011DHS","1","10.9","FEBINTCI18","1","BDDHS2011360004","2011","DHS","2011","11936020","BD","","Bangladesh","I","360004","Region","FE_BINT_C_I18","1360004","..Sylhet","","1036","505","","0","0"
"1561375","Previous birth interval: 18-23 months","BD2011DHS","1","6.2","FEBINTCI18","1","BDDHS2011360005","2011","DHS","2011","11936020","BD","","Bangladesh","I","360005","Region","FE_BINT_C_I18","1360005","Dhaka","","901","1715","","0","0"
"2031631","Previous birth interval: 18-23 months","BD2011DHS","1","5.1","FEBINTCI18","1","BDDHS2011360006","2011","DHS","2011","11936020","BD","","Bangladesh","I","360006","Region","FE_BINT_C_I18","1360006","Khulna","","546","443","","0","0"
"2451539","Previous birth interval: 18-23 months","BD2011DHS","1","5.7","FEBINTCI18","1","BDDHS2011360007","2011","DHS","2011","11936020","BD","","Bangladesh","I","360007","Region","FE_BINT_C_I18","1360007","Rajshahi/Rangpur","","1367","1340","","0","0"
"335924","Previous birth interval: 18-23 months","BD2011DHS","1","6.1","FEBINTCI18","1","BDDHS2011360008","2011","DHS","2011","11936020","BD","","Bangladesh","I","360008","Region","FE_BINT_C_I18","1360008","..Rangpur","","685","587","","0","0"
"2998591","Previous birth interval: 18-23 months","BD2011DHS","1","5.3","FEBINTCI18","1","BDDHS2011360009","2011","DHS","2011","11936020","BD","","Bangladesh","I","360009","Region","FE_BINT_C_I18","1360009","..Rajshahi","","682","753","","0","0"
"331652","Previous birth interval: 24-35 months","BD2011DHS","1","15.2","FEBINTCI24","1","BDDHS2011360001","2011","DHS","2011","11936030","BD","","Bangladesh","I","360001","Region","FE_BINT_C_I24","1360001","Barisal","","600","303","","0","0"
"3461188","Previous birth interval: 24-35 months","BD2011DHS","1","25.9","FEBINTCI24","1","BDDHS2011360002","2011","DHS","2011","11936030","BD","","Bangladesh","I","360002","Region","FE_BINT_C_I24","1360002","Chittagong/Sylhet","","2193","1853","","0","0"
"336747","Previous birth interval: 24-35 months","BD2011DHS","1","25.1","FEBINTCI24","1","BDDHS2011360003","2011","DHS","2011","11936030","BD","","Bangladesh","I","360003","Region","FE_BINT_C_I24","1360003","..Chittagong","","1157","1348","","0","0"
"331640","Previous birth interval: 24-35 months","BD2011DHS","1","27.9","FEBINTCI24","1","BDDHS2011360004","2011","DHS","2011","11936030","BD","","Bangladesh","I","360004","Region","FE_BINT_C_I24","1360004","..Sylhet","","1036","505","","0","0"
"1561377","Previous birth interval: 24-35 months","BD2011DHS","1","20.5","FEBINTCI24","1","BDDHS2011360005","2011","DHS","2011","11936030","BD","","Bangladesh","I","360005","Region","FE_BINT_C_I24","1360005","Dhaka","","901","1715","","0","0"
"2031633","Previous birth interval: 24-35 months","BD2011DHS","1","12","FEBINTCI24","1","BDDHS2011360006","2011","DHS","2011","11936030","BD","","Bangladesh","I","360006","Region","FE_BINT_C_I24","1360006","Khulna","","546","443","","0","0"
"2451550","Previous birth interval: 24-35 months","BD2011DHS","1","16.1","FEBINTCI24","1","BDDHS2011360007","2011","DHS","2011","11936030","BD","","Bangladesh","I","360007","Region","FE_BINT_C_I24","1360007","Rajshahi/Rangpur","","1367","1340","","0","0"
"335926","Previous birth interval: 24-35 months","BD2011DHS","1","19.4","FEBINTCI24","1","BDDHS2011360008","2011","DHS","2011","11936030","BD","","Bangladesh","I","360008","Region","FE_BINT_C_I24","1360008","..Rangpur","","685","587","","0","0"
"2998594","Previous birth interval: 24-35 months","BD2011DHS","1","13.6","FEBINTCI24","1","BDDHS2011360009","2011","DHS","2011","11936030","BD","","Bangladesh","I","360009","Region","FE_BINT_C_I24","1360009","..Rajshahi","","682","753","","0","0"
