"TotalPages","Data.DataId","Data.Indicator","Data.SurveyId","Data.IsPreferred","Data.Value","Data.SDRID","Data.Precision","Data.RegionId","Data.SurveyYearLabel","Data.SurveyType","Data.SurveyYear","Data.IndicatorOrder","Data.DHS_CountryCode","Data.CILow","Data.CountryName","Data.IndicatorType","Data.CharacteristicId","Data.CharacteristicCategory","Data.IndicatorId","Data.CharacteristicOrder","Data.CharacteristicLabel","Data.ByVariableLabel","Data.DenominatorUnweighted","Data.DenominatorWeighted","Data.CIHigh","Data.IsTotal","Data.ByVariableId","RecordsReturned","Page","RecordCount"
2,46499,"Number of women age 15-19","BD2011DHS",1,4306,"FETNPGWNUM",0,"",2011,"DHS",2011,12133050,"BD","","Bangladesh","D",1000,"Total","FE_TNPG_W_NUM",0,"Total","","4134","","",1,0,1000,1,1667
2,46490,"Number of women age 15-19 (unweighted)","BD2011DHS",1,4134,"FETNPGWUNW",0,"",2011,"DHS",2011,12133060,"BD","","Bangladesh","U",1000,"Total","FE_TNPG_W_UNW",0,"Total","","","4306","",1,0,1000,1,1667
2,209614,"Desire for more children: Have another soon","BD2011DHS",1,10.9,"PRDESCWASN",1,"",2011,"DHS",2011,22163010,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_W_ASN",10000,"Total 15-49","","16616","16635","",1,0,1000,1,1667
2,209621,"Desire for more children: Have another later","BD2011DHS",1,19.8,"PRDESCWALT",1,"",2011,"DHS",2011,22163020,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_W_ALT",10000,"Total 15-49","","16616","16635","",1,0,1000,1,1667
2,209615,"Desire for more children: Wants, unsure timing","BD2011DHS",1,0.6,"PRDESCWAUN",1,"",2011,"DHS",2011,22163030,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_W_AUN",10000,"Total 15-49","","16616","16635","",1,0,1000,1,1667
2,209617,"Desire for more children: Undecided","BD2011DHS",1,1.4,"PRDESCWUND",1,"",2011,"DHS",2011,22163040,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_W_UND",10000,"Total 15-49","","16616","16635","",1,0,1000,1,1667
2,209618,"Desire for more children: Wants no more","BD2011DHS",1,58.7,"PRDESCWWNM",1,"",2011,"DHS",2011,22163050,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_W_WNM",10000,"Total 15-49","","16616","16635","",1,0,1000,1,1667
2,209619,"Desire for more children: Sterilized","BD2011DHS",1,6.2,"PRDESCWSTR",1,"",2011,"DHS",2011,22163060,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_W_STR",10000,"Total 15-49","","16616","16635","",1,0,1000,1,1667
2,209620,"Desire for more children: Declared infecund","BD2011DHS",1,2.3,"PRDESCWINF",1,"",2011,"DHS",2011,22163070,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_W_INF",10000,"Total 15-49","","16616","16635","",1,0,1000,1,1667
2,209616,"Desire for more children: Missing","BD2011DHS",1,0.2,"PRDESCWMIS",1,"",2011,"DHS",2011,22163080,"BD","","Bangladesh","S",10000,"Total 15-49","PR_DESC_W_MIS",10000,"Total 15-49","","16616","16635","",1,0,1000,1,1667
2,209622,"Married women: Total","BD2011DHS",1,100,"PRDESCWTOT",1,"",2011,"DHS",2011,22163090,"BD","","Bangladesh","T",10000,"Total 15-49","PR_DESC_W_TOT",10000,"Total 15-49","","16616","16635","",1,0,1000,1,1667
2,99970,"Number of currently married women","BD2011DHS",1,16635,"PRDESCWNUM",0,"",2011,"DHS",2011,22163100,"BD","","Bangladesh","D",10000,"Total 15-49","PR_DESC_W_NUM",10000,"Total 15-49","","16616","","",1,0,1000,1,1667
2,209623,"Number of currently married women (unweighted)","BD2011DHS",1,16616,"PRDESCWUNW",0,"",2011,"DHS",2011,22163110,"BD","","Bangladesh","U",10000,"Total 15-49","PR_DESC_W_UNW",10000,"Total 15-49","","","16635","",1,0,1000,1,1667
2,351475,"Desire for more children [Men]: Have another soon","BD2011DHS",1,9.6,"PRDESCMASN",1,"",2011,"DHS",2011,22164120,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_M_ASN",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,351476,"Desire for more children [Men]: Have another later","BD2011DHS",1,24.2,"PRDESCMALT",1,"",2011,"DHS",2011,22164130,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_M_ALT",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,351477,"Desire for more children [Men]: Wants, unsure timing","BD2011DHS",1,0.4,"PRDESCMAUN",1,"",2011,"DHS",2011,22164140,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_M_AUN",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,351478,"Desire for more children [Men]: Undecided","BD2011DHS",1,1.1,"PRDESCMUND",1,"",2011,"DHS",2011,22164150,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_M_UND",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,351471,"Desire for more children [Men]: Wants no more","BD2011DHS",1,63.9,"PRDESCMWNM",1,"",2011,"DHS",2011,22164160,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_M_WNM",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,351473,"Desire for more children [Men]: Sterilized","BD2011DHS",1,0.3,"PRDESCMSTR",1,"",2011,"DHS",2011,22164170,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_M_STR",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,351472,"Desire for more children [Men]: Declared infecund","BD2011DHS",1,0.3,"PRDESCMINF",1,"",2011,"DHS",2011,22164180,"BD","","Bangladesh","I",10000,"Total 15-49","PR_DESC_M_INF",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,351474,"Desire for more children [Men]: Missing","BD2011DHS",1,0,"PRDESCMMIS",1,"",2011,"DHS",2011,22164190,"BD","","Bangladesh","S",10000,"Total 15-49","PR_DESC_M_MIS",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,351470,"Married men: Total","BD2011DHS",1,100,"PRDESCMTOT",1,"",2011,"DHS",2011,22164200,"BD","","Bangladesh","T",10000,"Total 15-49","PR_DESC_M_TOT",10000,"Total 15-49","","3355","3360","",1,0,1000,1,1667
2,360305,"Number of currently married men","BD2011DHS",1,3360,"PRDESCMNUM",0,"",2011,"DHS",2011,22164210,"BD","","Bangladesh","D",10000,"Total 15-49","PR_DESC_M_NUM",10000,"Total 15-49","","3355","","",1,0,1000,1,1667
2,213465,"Number of currently married men (unweighted)","BD2011DHS",1,3355,"PRDESCMUNW",0,"",2011,"DHS",2011,22164220,"BD","","Bangladesh","U",10000,"Total 15-49","PR_DESC_M_UNW",10000,"Total 15-49","","","3360","",1,0,1000,1,1667
2,407063,"Women who want no more children","BD2011DHS",1,64.9,"PRDESLWWNM",1,"",2011,"DHS",2011,22203010,"BD","","Bangladesh","I",1000,"Total","PR_DESL_W_WNM",0,"Total","Total","16616","","",1,1000,1000,1,1667
2,99564,"Women who want no more children","BD2011DHS",0,1.3,"PRDESLWWNM",1,"",2011,"DHS",2011,22203010,"BD","","Bangladesh","I",1000,"Total","PR_DESL_W_WNM",0,"Total","Living children: 0","1242","","",1,189000,1000,1,1667
2,382787,"Women who want no more children","BD2011DHS",0,15.5,"PRDESLWWNM",1,"",2011,"DHS",2011,22203010,"BD","","Bangladesh","I",1000,"Total","PR_DESL_W_WNM",0,"Total","Living children: 1","3786","","",1,189001,1000,1,1667
2,431842,"Women who want no more children","BD2011DHS",0,81.5,"PRDESLWWNM",1,"",2011,"DHS",2011,22203010,"BD","","Bangladesh","I",1000,"Total","PR_DESL_W_WNM",0,"Total","Living children: 2","4911","","",1,189002,1000,1,1667
2,99563,"Women who want no more children","BD2011DHS",0,91.8,"PRDESLWWNM",1,"",2011,"DHS",2011,22203010,"BD","","Bangladesh","I",1000,"Total","PR_DESL_W_WNM",0,"Total","Living children: 3","3340","","",1,189003,1000,1,1667
2,100887,"Women who want no more children","BD2011DHS",0,92.8,"PRDESLWWNM",1,"",2011,"DHS",2011,22203010,"BD","","Bangladesh","I",1000,"Total","PR_DESL_W_WNM",0,"Total","Living children: 4","1810","","",1,189004,1000,1,1667
2,433120,"Women who want no more children","BD2011DHS",0,92.8,"PRDESLWWNM",1,"",2011,"DHS",2011,22203010,"BD","","Bangladesh","I",1000,"Total","PR_DESL_W_WNM",0,"Total","Living children: 5","849","","",1,189005,1000,1,1667
2,99599,"Women who want no more children","BD2011DHS",0,92.4,"PRDESLWWNM",1,"",2011,"DHS",2011,22203010,"BD","","Bangladesh","I",1000,"Total","PR_DESL_W_WNM",0,"Total","Living children: 6+","678","","",1,189006,1000,1,1667
2,100458,"Number of currently married women (unweighted)","BD2011DHS",1,16616,"PRDESLWUNW",0,"",2011,"DHS",2011,22203030,"BD","","Bangladesh","U",1000,"Total","PR_DESL_W_UNW",0,"Total","Total","","","",1,1000,1000,1,1667
2,99567,"Number of currently married women (unweighted)","BD2011DHS",0,1242,"PRDESLWUNW",0,"",2011,"DHS",2011,22203030,"BD","","Bangladesh","U",1000,"Total","PR_DESL_W_UNW",0,"Total","Living children: 0","","","",1,189000,1000,1,1667
2,100457,"Number of currently married women (unweighted)","BD2011DHS",0,3786,"PRDESLWUNW",0,"",2011,"DHS",2011,22203030,"BD","","Bangladesh","U",1000,"Total","PR_DESL_W_UNW",0,"Total","Living children: 1","","","",1,189001,1000,1,1667
2,99987,"Number of currently married women (unweighted)","BD2011DHS",0,4911,"PRDESLWUNW",0,"",2011,"DHS",2011,22203030,"BD","","Bangladesh","U",1000,"Total","PR_DESL_W_UNW",0,"Total","Living children: 2","","","",1,189002,1000,1,1667
2,99576,"Number of currently married women (unweighted)","BD2011DHS",0,3340,"PRDESLWUNW",0,"",2011,"DHS",2011,22203030,"BD","","Bangladesh","U",1000,"Total","PR_DESL_W_UNW",0,"Total","Living children: 3","","","",1,189003,1000,1,1667
2,100886,"Number of currently married women (unweighted)","BD2011DHS",0,1810,"PRDESLWUNW",0,"",2011,"DHS",2011,22203030,"BD","","Bangladesh","U",1000,"Total","PR_DESL_W_UNW",0,"Total","Living children: 4","","","",1,189004,1000,1,1667
2,99996,"Number of currently married women (unweighted)","BD2011DHS",0,849,"PRDESLWUNW",0,"",2011,"DHS",2011,22203030,"BD","","Bangladesh","U",1000,"Total","PR_DESL_W_UNW",0,"Total","Living children: 5","","","",1,189005,1000,1,1667
2,99592,"Number of currently married women (unweighted)","BD2011DHS",0,678,"PRDESLWUNW",0,"",2011,"DHS",2011,22203030,"BD","","Bangladesh","U",1000,"Total","PR_DESL_W_UNW",0,"Total","Living children: 6+","","","",1,189006,1000,1,1667
2,280249,"Ideal number of children [Women]: 0","BD2011DHS",1,0.2,"PRIDLCWID0",1,"",2011,"DHS",2011,22233010,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_ID0",0,"Total","","17749","17749","",1,0,1000,1,1667
2,280250,"Ideal number of children [Women]: 1","BD2011DHS",1,5.1,"PRIDLCWID1",1,"",2011,"DHS",2011,22233020,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_ID1",0,"Total","","17749","17749","",1,0,1000,1,1667
2,280251,"Ideal number of children [Women]: 2","BD2011DHS",1,75.5,"PRIDLCWID2",1,"",2011,"DHS",2011,22233030,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_ID2",0,"Total","","17749","17749","",1,0,1000,1,1667
2,280252,"Ideal number of children [Women]: 3","BD2011DHS",1,12.2,"PRIDLCWID3",1,"",2011,"DHS",2011,22233040,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_ID3",0,"Total","","17749","17749","",1,0,1000,1,1667
2,280245,"Ideal number of children [Women]: 4","BD2011DHS",1,5.4,"PRIDLCWID4",1,"",2011,"DHS",2011,22233050,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_ID4",0,"Total","","17749","17749","",1,0,1000,1,1667
2,280247,"Ideal number of children [Women]: 5","BD2011DHS",1,0.4,"PRIDLCWID5",1,"",2011,"DHS",2011,22233060,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_ID5",0,"Total","","17749","17749","",1,0,1000,1,1667
2,280246,"Ideal number of children [Women]: 6+","BD2011DHS",1,0.2,"PRIDLCWID6",1,"",2011,"DHS",2011,22233070,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_ID6",0,"Total","","17749","17749","",1,0,1000,1,1667
2,280248,"Ideal number of children [Women]: Non-numeric response","BD2011DHS",1,0.9,"PRIDLCWIDN",1,"",2011,"DHS",2011,22233080,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_IDN",0,"Total","","17749","17749","",1,0,1000,1,1667
2,280244,"Women: Total","BD2011DHS",1,100,"PRIDLCWTOT",1,"",2011,"DHS",2011,22233090,"BD","","Bangladesh","T",1000,"Total","PR_IDLC_W_TOT",0,"Total","","17749","17749","",1,0,1000,1,1667
2,99989,"Number of women","BD2011DHS",1,17749,"PRIDLCWNUM",0,"",2011,"DHS",2011,22233100,"BD","","Bangladesh","D",1000,"Total","PR_IDLC_W_NUM",0,"Total","","17749","","",1,0,1000,1,1667
2,280254,"Number of women (unweighted)","BD2011DHS",1,17749,"PRIDLCWUNW",0,"",2011,"DHS",2011,22233110,"BD","","Bangladesh","U",1000,"Total","PR_IDLC_W_UNW",0,"Total","","","17749","",1,0,1000,1,1667
2,344276,"Mean ideal number of children for all women","BD2011DHS",1,2.2,"PRIDLCWMNA",1,"",2011,"DHS",2011,22233120,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_MNA",0,"Total","","17539","17590","",1,0,1000,1,1667
2,360411,"Number of women with a numeric response for ideal number of children","BD2011DHS",1,17590,"PRIDLCWNMA",0,"",2011,"DHS",2011,22233130,"BD","","Bangladesh","D",1000,"Total","PR_IDLC_W_NMA",0,"Total","","17539","","",1,0,1000,1,1667
2,99988,"Number of women with a numeric response for ideal number of children (unweighted)","BD2011DHS",1,17539,"PRIDLCWUNA",0,"",2011,"DHS",2011,22233140,"BD","","Bangladesh","U",1000,"Total","PR_IDLC_W_UNA",0,"Total","","","2","",1,0,1000,1,1667
2,99991,"Mean ideal number of children for currently married women","BD2011DHS",1,2.2,"PRIDLCWMNM",1,"",2011,"DHS",2011,22233150,"BD","","Bangladesh","I",1000,"Total","PR_IDLC_W_MNM",0,"Total","","16431","16493","",1,0,1000,1,1667
2,99990,"Number of married women with a numeric response for ideal number of children","BD2011DHS",1,16493,"PRIDLCWNMM",0,"",2011,"DHS",2011,22233160,"BD","","Bangladesh","D",1000,"Total","PR_IDLC_W_NMM",0,"Total","","16431","","",1,0,1000,1,1667
2,99992,"Number of married women with a numeric response for ideal number of children (unweighted)","BD2011DHS",1,16431,"PRIDLCWUNM",0,"",2011,"DHS",2011,22233170,"BD","","Bangladesh","U",1000,"Total","PR_IDLC_W_UNM",0,"Total","","","","",1,0,1000,1,1667
2,209684,"Mean ideal number of children for all women","BD2011DHS",1,2.2,"PRMIDLWMNA",1,"",2011,"DHS",2011,22263010,"BD","","Bangladesh","I",1000,"Total","PR_MIDL_W_MNA",0,"Total","","17539","17590","",1,0,1000,1,1667
2,100009,"Number of women","BD2011DHS",1,17590,"PRMIDLWNUM",0,"",2011,"DHS",2011,22263020,"BD","","Bangladesh","D",1000,"Total","PR_MIDL_W_NUM",0,"Total","","17539","","",1,0,1000,1,1667
2,209682,"Number of women (unweighted)","BD2011DHS",1,17539,"PRMIDLWUNW",0,"",2011,"DHS",2011,22263030,"BD","","Bangladesh","U",1000,"Total","PR_MIDL_W_UNW",0,"Total","","","17590","",1,0,1000,1,1667
2,245212,"Percentage of births wanted then","BD2011DHS",1,72.3,"PRPLSTWTHN",1,"",2011,"DHS",2011,22303010,"BD","","Bangladesh","I",1000,"Total","PR_PLST_W_THN",0,"Total","","9809","9857","",1,0,1000,1,1667
2,245213,"Percentage of births wanted later","BD2011DHS",1,15,"PRPLSTWLAT",1,"",2011,"DHS",2011,22303020,"BD","","Bangladesh","I",1000,"Total","PR_PLST_W_LAT",0,"Total","","9809","9857","",1,0,1000,1,1667
2,245221,"Percentage of births not wanted at all","BD2011DHS",1,12.7,"PRPLSTWNOM",1,"",2011,"DHS",2011,22303030,"BD","","Bangladesh","I",1000,"Total","PR_PLST_W_NOM",0,"Total","","9809","9857","",1,0,1000,1,1667
2,245211,"Percentage of births unsure about wantedness/with missing information on wantedness of birth","BD2011DHS",1,0.1,"PRPLSTWMIS",1,"",2011,"DHS",2011,22303040,"BD","","Bangladesh","S",1000,"Total","PR_PLST_W_MIS",0,"Total","","9809","9857","",1,0,1000,1,1667
2,245214,"Percentage of births: Total","BD2011DHS",1,100,"PRPLSTWTOT",1,"",2011,"DHS",2011,22303050,"BD","","Bangladesh","T",1000,"Total","PR_PLST_W_TOT",0,"Total","","9809","9857","",1,0,1000,1,1667
2,100008,"Number of births in the last five years","BD2011DHS",1,9857,"PRPLSTWNUM",0,"",2011,"DHS",2011,22303060,"BD","","Bangladesh","D",1000,"Total","PR_PLST_W_NUM",0,"Total","","9809","","",1,0,1000,1,1667
2,245224,"Number of births in the last five years (unweighted)","BD2011DHS",1,9809,"PRPLSTWUNW",0,"",2011,"DHS",2011,22303070,"BD","","Bangladesh","U",1000,"Total","PR_PLST_W_UNW",0,"Total","","","9857","",1,0,1000,1,1667
2,100013,"Total wanted fertility rate","BD2011DHS",1,1.6,"PRWTFRWWFR",1,"",2011,"DHS",2011,22333010,"BD","","Bangladesh","I",1000,"Total","PR_WTFR_W_WFR",0,"Total","","","","",1,0,1000,1,1667
2,308928,"Current use of any method of contraception (all women)","BD2011DHS",1,57.4,"FPCUSAWANY",1,"",2011,"DHS",2011,32603010,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_ANY",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308929,"Current use of any modern method of contraception (all women)","BD2011DHS",1,48.8,"FPCUSAWMOD",1,"",2011,"DHS",2011,32603020,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_MOD",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308941,"Current use of female sterilization (all women)","BD2011DHS",1,4.7,"FPCUSAWFST",1,"",2011,"DHS",2011,32603030,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_FST",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308936,"Current use of male sterilization (all women)","BD2011DHS",1,1.2,"FPCUSAWMST",1,"",2011,"DHS",2011,32603040,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_MST",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308942,"Current use of pill (all women)","BD2011DHS",1,25.5,"FPCUSAWPIL",1,"",2011,"DHS",2011,32603050,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_PIL",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308937,"Current use of IUD (all women)","BD2011DHS",1,0.7,"FPCUSAWIUD",1,"",2011,"DHS",2011,32603060,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_IUD",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308930,"Current use of injections (all women)","BD2011DHS",1,10.5,"FPCUSAWINJ",1,"",2011,"DHS",2011,32603070,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_INJ",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308931,"Current use of implants (all women)","BD2011DHS",1,1.1,"FPCUSAWIMP",1,"",2011,"DHS",2011,32603090,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_IMP",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308932,"Current use of condom (all women)","BD2011DHS",1,5.2,"FPCUSAWMCN",1,"",2011,"DHS",2011,32603100,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_MCN",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308939,"Current use of any traditional method (all women)","BD2011DHS",1,8.2,"FPCUSAWTRA",1,"",2011,"DHS",2011,32603180,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_TRA",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308940,"Current use of periodic abstinence (all women)","BD2011DHS",1,6.5,"FPCUSAWRHY",1,"",2011,"DHS",2011,32603190,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_RHY",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308938,"Current use of withdrawal (all women)","BD2011DHS",1,1.7,"FPCUSAWWTH",1,"",2011,"DHS",2011,32603200,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_WTH",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308933,"Current use of any folk method (all women)","BD2011DHS",1,0.4,"FPCUSAWFLK",1,"",2011,"DHS",2011,32603240,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_FLK",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308934,"Current use of any traditional or folk method (all women)","BD2011DHS",1,8.6,"FPCUSAWTFK",1,"",2011,"DHS",2011,32603250,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_TFK",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308935,"Women not currently using any method","BD2011DHS",1,42.6,"FPCUSAWNCU",1,"",2011,"DHS",2011,32603270,"BD","","Bangladesh","I",1000,"Total","FP_CUSA_W_NCU",0,"Total","","17749","17749","",1,0,1000,1,1667
2,308944,"Women: Total","BD2011DHS",1,100,"FPCUSAWTOT",1,"",2011,"DHS",2011,32603280,"BD","","Bangladesh","T",1000,"Total","FP_CUSA_W_TOT",0,"Total","","17749","17749","",1,0,1000,1,1667
2,112791,"Number of women","BD2011DHS",1,17749,"FPCUSAWNUM",0,"",2011,"DHS",2011,32603290,"BD","","Bangladesh","D",1000,"Total","FP_CUSA_W_NUM",0,"Total","","17749","","",1,0,1000,1,1667
2,308943,"Number of women (unweighted)","BD2011DHS",1,17749,"FPCUSAWUNW",0,"",2011,"DHS",2011,32603300,"BD","","Bangladesh","U",1000,"Total","FP_CUSA_W_UNW",0,"Total","","","17749","",1,0,1000,1,1667
2,9139,"Married women currently using any method of contraception","BD2011DHS",1,61.2,"FPCUSMWANY",1,"",2011,"DHS",2011,32633010,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_ANY",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9140,"Married women currently using any modern method of contraception","BD2011DHS",1,52.1,"FPCUSMWMOD",1,"",2011,"DHS",2011,32633020,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_MOD",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9141,"Married women currently using female sterilization","BD2011DHS",1,5,"FPCUSMWFST",1,"",2011,"DHS",2011,32633030,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_FST",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9142,"Married women currently using male sterilization","BD2011DHS",1,1.2,"FPCUSMWMST",1,"",2011,"DHS",2011,32633040,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_MST",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9152,"Married women currently using pill","BD2011DHS",1,27.2,"FPCUSMWPIL",1,"",2011,"DHS",2011,32633050,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_PIL",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9146,"Married women currently using IUD","BD2011DHS",1,0.7,"FPCUSMWIUD",1,"",2011,"DHS",2011,32633060,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_IUD",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9153,"Married women currently using injections","BD2011DHS",1,11.2,"FPCUSMWINJ",1,"",2011,"DHS",2011,32633070,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_INJ",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9148,"Married women currently using implants","BD2011DHS",1,1.1,"FPCUSMWIMP",1,"",2011,"DHS",2011,32633090,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_IMP",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9149,"Married women currently using condom","BD2011DHS",1,5.5,"FPCUSMWMCN",1,"",2011,"DHS",2011,32633100,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_MCN",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9143,"Married women currently using any traditional method","BD2011DHS",1,8.8,"FPCUSMWTRA",1,"",2011,"DHS",2011,32633180,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_TRA",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9144,"Married women currently using periodic abstinence","BD2011DHS",1,6.9,"FPCUSMWRHY",1,"",2011,"DHS",2011,32633190,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_RHY",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9145,"Married women currently using withdrawal","BD2011DHS",1,1.9,"FPCUSMWWTH",1,"",2011,"DHS",2011,32633200,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_WTH",0,"Total","","16616","16635","",1,0,1000,1,1667
2,9147,"Married women currently using any folk method","BD2011DHS",1,0.4,"FPCUSMWFLK",1,"",2011,"DHS",2011,32633240,"BD","","Bangladesh","I",1000,"Total","FP_CUSM_W_FLK",0,"Total","","16616","16635","",1,0,1000,1,1667
